id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0071-4,71,Factura de Taller/Clínica,Sí,Sí,2025-02-22,Sí,Fecha de factura es previa a la ocurrencia del siniestro.
DOC-0071-5,71,Formulario de Reclamo,Sí,Sí,2025-02-19,No,
DOC-0072-1,72,Copia de Cédula,Sí,Sí,2025-02-07,No,
DOC-0072-2,72,Denuncia Fiscalía,Sí,Sí,2025-02-06,No,
DOC-0072-3,72,Informe Policial,Sí,Sí,2025-02-08,No,
DOC-0072-4,72,Factura de Taller/Clínica,Sí,Sí,2025-02-07,No,
DOC-0072-5,72,Formulario de Reclamo,Sí,Sí,2025-02-10,No,
DOC-0073-1,73,Copia de Cédula,Sí,Sí,2025-02-09,No,
DOC-0073-2,73,Denuncia Fiscalía,Sí,Sí,2025-02-13,No,
DOC-0073-3,73,Informe Policial,Sí,Sí,2025-02-09,No,
DOC-0073-4,73,Factura de Taller/Clínica,Sí,Sí,2025-02-13,No,
DOC-0073-5,73,Formulario de Reclamo,Sí,Sí,2025-02-12,No,
DOC-0074-1,74,Copia de Cédula,Sí,Sí,2025-02-25,No,
DOC-0074-2,74,Denuncia Fiscalía,Sí,Sí,2025-02-24,No,
DOC-0074-3,74,Informe Policial,Sí,Sí,2025-02-21,No,
DOC-0074-4,74,Factura de Taller/Clínica,Sí,Sí,2025-02-25,No,
DOC-0074-5,74,Formulario de Reclamo,Sí,Sí,2025-02-23,No,
DOC-0075-1,75,Copia de Cédula,Sí,Sí,2025-03-01,No,
DOC-0075-2,75,Denuncia Fiscalía,Sí,Sí,2025-02-27,No,
DOC-0075-3,75,Informe Policial,Sí,Sí,2025-03-03,No,
DOC-0075-4,75,Factura de Taller/Clínica,Sí,Sí,2025-02-28,No,
DOC-0075-5,75,Formulario de Reclamo,Sí,Sí,2025-02-28,No,
DOC-0076-1,76,Copia de Cédula,Sí,Sí,2025-01-17,No,
DOC-0076-2,76,Denuncia Fiscalía,Sí,Sí,2025-01-14,No,
DOC-0076-3,76,Informe Policial,Sí,Sí,2025-01-15,No,
DOC-0076-4,76,Factura de Taller/Clínica,Sí,Sí,2025-01-13,No,
DOC-0076-5,76,Formulario de Reclamo,Sí,Sí,2025-01-15,No,
DOC-0077-1,77,Copia de Cédula,Sí,Sí,2025-01-15,No,
DOC-0077-2,77,Denuncia Fiscalía,Sí,Sí,2025-01-15,No,
DOC-0077-3,77,Informe Policial,Sí,Sí,2025-01-16,No,
DOC-0077-4,77,Factura de Taller/Clínica,Sí,Sí,2025-01-16,No,
DOC-0077-5,77,Formulario de Reclamo,Sí,Sí,2025-01-12,No,
DOC-0078-1,78,Copia de Cédula,Sí,Sí,2025-02-16,No,
DOC-0078-2,78,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0078-3,78,Informe Policial,Sí,Sí,2025-02-16,No,
DOC-0078-4,78,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0078-5,78,Formulario de Reclamo,Sí,Sí,2025-02-15,No,
DOC-0079-1,79,Copia de Cédula,Sí,Sí,2025-01-22,No,
DOC-0079-2,79,Denuncia Fiscalía,Sí,Sí,2025-01-26,No,
DOC-0079-3,79,Informe Policial,Sí,Sí,2025-01-25,No,
DOC-0079-4,79,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0079-5,79,Formulario de Reclamo,Sí,Sí,2025-01-24,No,
DOC-0080-1,80,Copia de Cédula,Sí,Sí,2025-01-22,No,
DOC-0080-2,80,Denuncia Fiscalía,Sí,Sí,2025-01-21,Sí,Firma del taller no coincide con la registrada.
DOC-0080-3,80,Informe Policial,Sí,Sí,2025-01-22,No,
DOC-0080-4,80,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0080-5,80,Formulario de Reclamo,Sí,Sí,2025-01-20,No,
DOC-0081-1,81,Copia de Cédula,Sí,Sí,2025-02-17,No,
DOC-0081-2,81,Denuncia Fiscalía,Sí,Sí,2025-02-18,No,
DOC-0081-3,81,Informe Policial,Sí,Sí,2025-02-20,No,
DOC-0081-4,81,Factura de Taller/Clínica,Sí,Sí,2025-02-20,No,
DOC-0081-5,81,Formulario de Reclamo,Sí,Sí,2025-02-19,No,
DOC-0082-1,82,Copia de Cédula,Sí,Sí,2025-01-02,No,
DOC-0082-2,82,Denuncia Fiscalía,Sí,Sí,2025-01-01,No,
DOC-0082-3,82,Informe Policial,Sí,Sí,2025-01-01,No,
DOC-0082-4,82,Factura de Taller/Clínica,Sí,Sí,2025-01-01,No,
DOC-0082-5,82,Formulario de Reclamo,Sí,Sí,2025-01-02,No,
DOC-0083-1,83,Copia de Cédula,Sí,Sí,2025-01-29,No,
DOC-0083-2,83,Denuncia Fiscalía,Sí,Sí,2025-01-27,No,
DOC-0083-3,83,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0083-4,83,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0083-5,83,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0084-1,84,Copia de Cédula,Sí,Sí,2025-01-17,No,
DOC-0084-2,84,Denuncia Fiscalía,Sí,Sí,2025-01-20,No,
DOC-0084-3,84,Informe Policial,Sí,Sí,2025-01-20,No,
DOC-0084-4,84,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0084-5,84,Formulario de Reclamo,Sí,Sí,2025-01-19,No,
DOC-0085-1,85,Copia de Cédula,Sí,Sí,2025-01-17,Sí,Firma del taller no coincide con la registrada.
DOC-0085-2,85,Denuncia Fiscalía,Sí,Sí,2025-01-19,No,
DOC-0085-3,85,Informe Policial,Sí,Sí,2025-01-20,No,
DOC-0085-4,85,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0085-5,85,Formulario de Reclamo,Sí,Sí,2025-01-18,No,
DOC-0086-1,86,Copia de Cédula,Sí,Sí,2025-02-02,No,
DOC-0086-2,86,Denuncia Fiscalía,Sí,Sí,2025-02-01,No,
DOC-0086-3,86,Informe Policial,Sí,Sí,2025-02-04,No,
DOC-0086-4,86,Factura de Taller/Clínica,Sí,Sí,2025-02-03,No,
DOC-0086-5,86,Formulario de Reclamo,Sí,Sí,2025-01-31,No,
DOC-0087-1,87,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0087-2,87,Denuncia Fiscalía,Sí,Sí,2025-01-29,No,
DOC-0087-3,87,Informe Policial,Sí,Sí,2025-01-28,No,
DOC-0087-4,87,Factura de Taller/Clínica,Sí,Sí,2025-01-29,No,
DOC-0087-5,87,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0088-1,88,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0088-2,88,Denuncia Fiscalía,Sí,Sí,2025-01-06,No,
DOC-0088-3,88,Informe Policial,Sí,Sí,2025-01-10,No,
DOC-0088-4,88,Factura de Taller/Clínica,Sí,Sí,2025-01-06,No,
DOC-0088-5,88,Formulario de Reclamo,Sí,Sí,2025-01-07,No,
DOC-0089-1,89,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0089-2,89,Denuncia Fiscalía,Sí,Sí,2025-02-01,No,
DOC-0089-3,89,Informe Policial,Sí,Sí,2025-01-30,No,
DOC-0089-4,89,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0089-5,89,Formulario de Reclamo,Sí,Sí,2025-01-29,No,
DOC-0090-1,90,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0090-2,90,Denuncia Fiscalía,Sí,Sí,2025-01-07,No,
DOC-0090-3,90,Informe Policial,Sí,Sí,2025-01-05,No,
DOC-0090-4,90,Factura de Taller/Clínica,Sí,Sí,2025-01-05,No,
DOC-0090-5,90,Formulario de Reclamo,Sí,Sí,2025-01-06,No,
DOC-0091-1,91,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0091-2,91,Denuncia Fiscalía,Sí,Sí,2025-02-25,No,
DOC-0091-3,91,Informe Policial,Sí,Sí,2025-02-23,No,
DOC-0091-4,91,Factura de Taller/Clínica,Sí,Sí,2025-02-25,No,
DOC-0091-5,91,Formulario de Reclamo,Sí,Sí,2025-02-23,No,
DOC-0092-1,92,Copia de Cédula,Sí,Sí,2025-02-03,No,
DOC-0092-2,92,Denuncia Fiscalía,No,No,,No,
DOC-0092-3,92,Informe Policial,Sí,Sí,2025-02-04,No,
DOC-0092-4,92,Factura de Taller/Clínica,No,No,,No,
DOC-0092-5,92,Formulario de Reclamo,Sí,Sí,2025-01-31,No,
DOC-0093-1,93,Copia de Cédula,Sí,Sí,2025-03-01,No,
DOC-0093-2,93,Denuncia Fiscalía,Sí,Sí,2025-03-02,No,
DOC-0093-3,93,Informe Policial,Sí,Sí,2025-03-01,No,
DOC-0093-4,93,Factura de Taller/Clínica,Sí,Sí,2025-02-27,No,
DOC-0093-5,93,Formulario de Reclamo,Sí,Sí,2025-02-28,No,
DOC-0094-1,94,Copia de Cédula,Sí,Sí,2025-02-08,No,
DOC-0094-2,94,Denuncia Fiscalía,Sí,Sí,2025-02-10,No,
DOC-0094-3,94,Informe Policial,Sí,Sí,2025-02-10,No,
DOC-0094-4,94,Factura de Taller/Clínica,Sí,Sí,2025-02-08,No,
DOC-0094-5,94,Formulario de Reclamo,Sí,Sí,2025-02-09,No,
DOC-0095-1,95,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0095-2,95,Denuncia Fiscalía,Sí,Sí,2025-01-18,No,
DOC-0095-3,95,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0095-4,95,Factura de Taller/Clínica,Sí,Sí,2025-01-20,No,
DOC-0095-5,95,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0096-1,96,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0096-2,96,Denuncia Fiscalía,Sí,Sí,2025-02-20,No,
DOC-0096-3,96,Informe Policial,Sí,Sí,2025-02-20,No,
DOC-0096-4,96,Factura de Taller/Clínica,Sí,Sí,2025-02-21,No,
DOC-0096-5,96,Formulario de Reclamo,Sí,Sí,2025-02-20,No,
DOC-0097-1,97,Copia de Cédula,Sí,Sí,2025-01-14,No,
DOC-0097-2,97,Denuncia Fiscalía,No,No,,No,
DOC-0097-3,97,Informe Policial,Sí,Sí,2025-01-16,No,
DOC-0097-4,97,Factura de Taller/Clínica,No,No,,No,
DOC-0097-5,97,Formulario de Reclamo,Sí,Sí,2025-01-13,No,
DOC-0098-1,98,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0098-2,98,Denuncia Fiscalía,Sí,Sí,2025-01-24,No,
DOC-0098-3,98,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0098-4,98,Factura de Taller/Clínica,Sí,Sí,2025-01-21,No,
DOC-0098-5,98,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0099-1,99,Copia de Cédula,Sí,Sí,2025-02-21,No,
DOC-0099-2,99,Denuncia Fiscalía,Sí,Sí,2025-02-21,No,
DOC-0099-3,99,Informe Policial,Sí,Sí,2025-02-23,No,
DOC-0099-4,99,Factura de Taller/Clínica,Sí,Sí,2025-02-21,No,
DOC-0099-5,99,Formulario de Reclamo,Sí,Sí,2025-02-24,No,
DOC-0100-1,100,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0100-2,100,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0100-3,100,Informe Policial,Sí,Sí,2025-01-26,No,
DOC-0100-4,100,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0100-5,100,Formulario de Reclamo,Sí,Sí,2025-01-28,No,
DOC-0101-1,101,Copia de Cédula,Sí,Sí,2025-01-23,No,
DOC-0101-2,101,Denuncia Fiscalía,Sí,Sí,2025-01-25,No,
DOC-0101-3,101,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0101-4,101,Factura de Taller/Clínica,Sí,Sí,2025-01-26,No,
DOC-0101-5,101,Formulario de Reclamo,Sí,Sí,2025-01-26,No,
DOC-0102-1,102,Copia de Cédula,Sí,Sí,2025-02-17,No,
DOC-0102-2,102,Denuncia Fiscalía,Sí,Sí,2025-02-18,No,
DOC-0102-3,102,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0102-4,102,Factura de Taller/Clínica,Sí,Sí,2025-02-18,No,
DOC-0102-5,102,Formulario de Reclamo,Sí,Sí,2025-02-21,No,
DOC-0103-1,103,Copia de Cédula,Sí,Sí,2025-01-27,No,
DOC-0103-2,103,Denuncia Fiscalía,Sí,Sí,2025-01-29,No,
DOC-0103-3,103,Informe Policial,Sí,Sí,2025-01-29,No,
DOC-0103-4,103,Factura de Taller/Clínica,Sí,Sí,2025-01-30,No,
DOC-0103-5,103,Formulario de Reclamo,Sí,Sí,2025-01-31,No,
DOC-0104-1,104,Copia de Cédula,Sí,Sí,2025-02-15,No,
DOC-0104-2,104,Denuncia Fiscalía,Sí,Sí,2025-02-14,No,
DOC-0104-3,104,Informe Policial,Sí,Sí,2025-02-14,No,
DOC-0104-4,104,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0104-5,104,Formulario de Reclamo,Sí,Sí,2025-02-13,No,
DOC-0105-1,105,Copia de Cédula,Sí,Sí,2025-02-12,No,
DOC-0105-2,105,Denuncia Fiscalía,Sí,Sí,2025-02-12,No,
DOC-0105-3,105,Informe Policial,Sí,Sí,2025-02-12,No,
DOC-0105-4,105,Factura de Taller/Clínica,Sí,Sí,2025-02-14,No,
DOC-0105-5,105,Formulario de Reclamo,Sí,Sí,2025-02-13,No,
DOC-0106-1,106,Copia de Cédula,Sí,Sí,2025-01-02,No,
DOC-0106-2,106,Denuncia Fiscalía,Sí,Sí,2025-01-01,No,
DOC-0106-3,106,Informe Policial,Sí,Sí,2024-12-31,No,
DOC-0106-4,106,Factura de Taller/Clínica,Sí,Sí,2025-01-01,No,
DOC-0106-5,106,Formulario de Reclamo,Sí,Sí,2024-12-31,No,
DOC-0107-1,107,Copia de Cédula,Sí,Sí,2025-01-15,No,
DOC-0107-2,107,Denuncia Fiscalía,Sí,Sí,2025-01-13,No,
DOC-0107-3,107,Informe Policial,Sí,Sí,2025-01-14,No,
DOC-0107-4,107,Factura de Taller/Clínica,Sí,Sí,2025-01-13,No,
DOC-0107-5,107,Formulario de Reclamo,Sí,Sí,2025-01-11,No,
DOC-0108-1,108,Copia de Cédula,Sí,Sí,2025-02-27,No,
DOC-0108-2,108,Denuncia Fiscalía,Sí,Sí,2025-02-27,No,
DOC-0108-3,108,Informe Policial,Sí,Sí,2025-02-28,No,
DOC-0108-4,108,Factura de Taller/Clínica,Sí,Sí,2025-02-27,No,
DOC-0108-5,108,Formulario de Reclamo,Sí,Sí,2025-03-02,No,
DOC-0109-1,109,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0109-2,109,Denuncia Fiscalía,No,No,,Sí,Firma del taller no coincide con la registrada.
DOC-0109-3,109,Informe Policial,Sí,Sí,2025-02-02,No,
DOC-0109-4,109,Factura de Taller/Clínica,Sí,Sí,2025-02-01,No,
DOC-0109-5,109,Formulario de Reclamo,Sí,Sí,2025-01-31,No,
DOC-0110-1,110,Copia de Cédula,Sí,Sí,2025-01-29,No,
DOC-0110-2,110,Denuncia Fiscalía,Sí,Sí,2025-01-26,No,
DOC-0110-3,110,Informe Policial,Sí,Sí,2025-01-28,No,
DOC-0110-4,110,Factura de Taller/Clínica,Sí,Sí,2025-01-29,No,
DOC-0110-5,110,Formulario de Reclamo,Sí,Sí,2025-01-25,No,
DOC-0111-1,111,Copia de Cédula,Sí,Sí,2025-01-13,No,
DOC-0111-2,111,Denuncia Fiscalía,Sí,Sí,2025-01-11,No,
DOC-0111-3,111,Informe Policial,Sí,Sí,2025-01-13,No,
DOC-0111-4,111,Factura de Taller/Clínica,Sí,Sí,2025-01-14,No,
DOC-0111-5,111,Formulario de Reclamo,Sí,Sí,2025-01-10,No,
DOC-0112-1,112,Copia de Cédula,Sí,Sí,2025-01-07,No,
DOC-0112-2,112,Denuncia Fiscalía,Sí,Sí,2025-01-06,No,
DOC-0112-3,112,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0112-4,112,Factura de Taller/Clínica,Sí,Sí,2025-01-06,No,
DOC-0112-5,112,Formulario de Reclamo,Sí,Sí,2025-01-05,No,
DOC-0113-1,113,Copia de Cédula,Sí,Sí,2025-01-28,No,
DOC-0113-2,113,Denuncia Fiscalía,Sí,Sí,2025-01-28,No,
DOC-0113-3,113,Informe Policial,Sí,Sí,2025-01-28,No,
DOC-0113-4,113,Factura de Taller/Clínica,Sí,Sí,2025-01-28,No,
DOC-0113-5,113,Formulario de Reclamo,Sí,Sí,2025-02-01,No,
DOC-0114-1,114,Copia de Cédula,Sí,Sí,2025-03-02,No,
DOC-0114-2,114,Denuncia Fiscalía,Sí,Sí,2025-03-02,No,
DOC-0114-3,114,Informe Policial,Sí,Sí,2025-03-02,No,
DOC-0114-4,114,Factura de Taller/Clínica,Sí,Sí,2025-02-27,No,
DOC-0114-5,114,Formulario de Reclamo,Sí,Sí,2025-03-01,No,
DOC-0115-1,115,Copia de Cédula,Sí,Sí,2025-02-24,No,
DOC-0115-2,115,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0115-3,115,Informe Policial,Sí,Sí,2025-02-26,No,
DOC-0115-4,115,Factura de Taller/Clínica,Sí,Sí,2025-02-25,No,
DOC-0115-5,115,Formulario de Reclamo,Sí,Sí,2025-02-23,No,
DOC-0116-1,116,Copia de Cédula,Sí,Sí,2025-01-23,No,
DOC-0116-2,116,Denuncia Fiscalía,Sí,Sí,2025-01-23,No,
DOC-0116-3,116,Informe Policial,Sí,Sí,2025-01-22,No,
DOC-0116-4,116,Factura de Taller/Clínica,Sí,Sí,2025-01-26,No,
DOC-0116-5,116,Formulario de Reclamo,Sí,Sí,2025-01-26,No,
DOC-0117-1,117,Copia de Cédula,Sí,Sí,2025-02-26,No,
DOC-0117-2,117,Denuncia Fiscalía,Sí,Sí,2025-02-24,No,
DOC-0117-3,117,Informe Policial,Sí,Sí,2025-02-26,No,
DOC-0117-4,117,Factura de Taller/Clínica,Sí,Sí,2025-02-24,No,
DOC-0117-5,117,Formulario de Reclamo,Sí,Sí,2025-02-25,No,
DOC-0118-1,118,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0118-2,118,Denuncia Fiscalía,No,No,,No,
DOC-0118-3,118,Informe Policial,Sí,Sí,2025-01-18,No,
DOC-0118-4,118,Factura de Taller/Clínica,No,No,,No,
DOC-0118-5,118,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0119-1,119,Copia de Cédula,Sí,Sí,2025-01-16,No,
DOC-0119-2,119,Denuncia Fiscalía,Sí,Sí,2025-01-17,No,
DOC-0119-3,119,Informe Policial,Sí,Sí,2025-01-15,No,
DOC-0119-4,119,Factura de Taller/Clínica,Sí,Sí,2025-01-16,No,
DOC-0119-5,119,Formulario de Reclamo,Sí,Sí,2025-01-15,No,
DOC-0120-1,120,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0120-2,120,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0120-3,120,Informe Policial,Sí,Sí,2025-02-20,No,
DOC-0120-4,120,Factura de Taller/Clínica,Sí,Sí,2025-02-21,No,
DOC-0120-5,120,Formulario de Reclamo,Sí,Sí,2025-02-18,No,
DOC-0121-1,121,Copia de Cédula,Sí,Sí,2025-02-24,No,
DOC-0121-2,121,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0121-3,121,Informe Policial,Sí,Sí,2025-02-23,No,
DOC-0121-4,121,Factura de Taller/Clínica,Sí,Sí,2025-02-21,No,
DOC-0121-5,121,Formulario de Reclamo,Sí,Sí,2025-02-24,No,
DOC-0122-1,122,Copia de Cédula,Sí,Sí,2025-01-23,No,
DOC-0122-2,122,Denuncia Fiscalía,No,No,,No,
DOC-0122-3,122,Informe Policial,No,No,,No,
DOC-0122-4,122,Factura de Taller/Clínica,No,No,,No,
DOC-0122-5,122,Formulario de Reclamo,Sí,Sí,2025-01-25,No,
DOC-0123-1,123,Copia de Cédula,Sí,Sí,2025-02-02,No,
DOC-0123-2,123,Denuncia Fiscalía,No,No,,No,
DOC-0123-3,123,Informe Policial,Sí,Sí,2025-02-02,No,
DOC-0123-4,123,Factura de Taller/Clínica,Sí,Sí,2025-01-31,No,
DOC-0123-5,123,Formulario de Reclamo,Sí,Sí,2025-02-01,No,
DOC-0124-1,124,Copia de Cédula,Sí,Sí,2025-01-07,No,
DOC-0124-2,124,Denuncia Fiscalía,Sí,Sí,2025-01-03,No,
DOC-0124-3,124,Informe Policial,Sí,Sí,2025-01-06,No,
DOC-0124-4,124,Factura de Taller/Clínica,Sí,Sí,2025-01-05,No,
DOC-0124-5,124,Formulario de Reclamo,Sí,Sí,2025-01-06,No,
DOC-0125-1,125,Copia de Cédula,Sí,Sí,2025-02-01,No,
DOC-0125-2,125,Denuncia Fiscalía,Sí,Sí,2025-02-03,No,
DOC-0125-3,125,Informe Policial,Sí,Sí,2025-02-01,No,
DOC-0125-4,125,Factura de Taller/Clínica,Sí,Sí,2025-02-01,No,
DOC-0125-5,125,Formulario de Reclamo,Sí,Sí,2025-02-01,No,
DOC-0126-1,126,Copia de Cédula,Sí,Sí,2025-02-15,No,
DOC-0126-2,126,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0126-3,126,Informe Policial,Sí,Sí,2025-02-19,No,
DOC-0126-4,126,Factura de Taller/Clínica,Sí,Sí,2025-02-16,No,
DOC-0126-5,126,Formulario de Reclamo,Sí,Sí,2025-02-19,No,
DOC-0127-1,127,Copia de Cédula,Sí,Sí,2025-01-08,No,
DOC-0127-2,127,Denuncia Fiscalía,Sí,Sí,2025-01-07,No,
DOC-0127-3,127,Informe Policial,Sí,Sí,2025-01-08,No,
DOC-0127-4,127,Factura de Taller/Clínica,Sí,Sí,2025-01-10,No,
DOC-0127-5,127,Formulario de Reclamo,Sí,Sí,2025-01-10,No,
DOC-0128-1,128,Copia de Cédula,Sí,Sí,2025-02-09,No,
DOC-0128-2,128,Denuncia Fiscalía,Sí,Sí,2025-02-09,No,
DOC-0128-3,128,Informe Policial,Sí,Sí,2025-02-10,No,
DOC-0128-4,128,Factura de Taller/Clínica,Sí,Sí,2025-02-10,No,
DOC-0128-5,128,Formulario de Reclamo,Sí,Sí,2025-02-07,No,
DOC-0129-1,129,Copia de Cédula,Sí,Sí,2025-02-05,No,
DOC-0129-2,129,Denuncia Fiscalía,Sí,Sí,2025-02-08,No,
DOC-0129-3,129,Informe Policial,Sí,Sí,2025-02-06,No,
DOC-0129-4,129,Factura de Taller/Clínica,Sí,Sí,2025-02-06,No,
DOC-0129-5,129,Formulario de Reclamo,Sí,Sí,2025-02-04,No,
DOC-0130-1,130,Copia de Cédula,Sí,Sí,2025-01-15,No,
DOC-0130-2,130,Denuncia Fiscalía,Sí,Sí,2025-01-12,No,
DOC-0130-3,130,Informe Policial,Sí,Sí,2025-01-14,No,
DOC-0130-4,130,Factura de Taller/Clínica,Sí,Sí,2025-01-13,No,
DOC-0130-5,130,Formulario de Reclamo,Sí,Sí,2025-01-14,No,
DOC-0131-1,131,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0131-2,131,Denuncia Fiscalía,Sí,Sí,2025-01-20,No,
DOC-0131-3,131,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0131-4,131,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0131-5,131,Formulario de Reclamo,Sí,Sí,2025-01-22,No,
DOC-0132-1,132,Copia de Cédula,Sí,Sí,2025-02-22,No,
DOC-0132-2,132,Denuncia Fiscalía,Sí,Sí,2025-02-25,No,
DOC-0132-3,132,Informe Policial,Sí,Sí,2025-02-25,No,
DOC-0132-4,132,Factura de Taller/Clínica,Sí,Sí,2025-02-22,No,
DOC-0132-5,132,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0133-1,133,Copia de Cédula,Sí,Sí,2025-02-22,No,
DOC-0133-2,133,Denuncia Fiscalía,Sí,Sí,2025-02-23,No,
DOC-0133-3,133,Informe Policial,Sí,Sí,2025-02-20,No,
DOC-0133-4,133,Factura de Taller/Clínica,Sí,Sí,2025-02-22,No,
DOC-0133-5,133,Formulario de Reclamo,Sí,Sí,2025-02-22,No,
DOC-0134-1,134,Copia de Cédula,Sí,Sí,2025-01-24,No,
DOC-0134-2,134,Denuncia Fiscalía,Sí,Sí,2025-01-23,No,
DOC-0134-3,134,Informe Policial,Sí,Sí,2025-01-22,No,
DOC-0134-4,134,Factura de Taller/Clínica,Sí,Sí,2025-01-23,No,
DOC-0134-5,134,Formulario de Reclamo,Sí,Sí,2025-01-25,No,
DOC-0135-1,135,Copia de Cédula,Sí,Sí,2025-02-10,No,
DOC-0135-2,135,Denuncia Fiscalía,Sí,Sí,2025-02-10,No,
DOC-0135-3,135,Informe Policial,Sí,Sí,2025-02-11,No,
DOC-0135-4,135,Factura de Taller/Clínica,Sí,Sí,2025-02-09,No,
DOC-0135-5,135,Formulario de Reclamo,Sí,Sí,2025-02-09,No,
DOC-0136-1,136,Copia de Cédula,Sí,Sí,2025-01-20,No,
DOC-0136-2,136,Denuncia Fiscalía,Sí,Sí,2025-01-17,No,
DOC-0136-3,136,Informe Policial,Sí,Sí,2025-01-18,Sí,Firma del taller no coincide con la registrada.
DOC-0136-4,136,Factura de Taller/Clínica,Sí,Sí,2025-01-19,No,
DOC-0136-5,136,Formulario de Reclamo,Sí,Sí,2025-01-21,No,
DOC-0137-1,137,Copia de Cédula,Sí,Sí,2024-12-30,No,
DOC-0137-2,137,Denuncia Fiscalía,Sí,Sí,2025-01-01,No,
DOC-0137-3,137,Informe Policial,Sí,Sí,2025-01-01,No,
DOC-0137-4,137,Factura de Taller/Clínica,Sí,Sí,2025-01-03,No,
DOC-0137-5,137,Formulario de Reclamo,Sí,Sí,2025-01-01,No,
DOC-0138-1,138,Copia de Cédula,Sí,Sí,2025-01-05,No,
DOC-0138-2,138,Denuncia Fiscalía,Sí,Sí,2025-01-06,No,
DOC-0138-3,138,Informe Policial,Sí,Sí,2025-01-09,No,
DOC-0138-4,138,Factura de Taller/Clínica,Sí,Sí,2025-01-08,No,
DOC-0138-5,138,Formulario de Reclamo,Sí,Sí,2025-01-07,No,
DOC-0139-1,139,Copia de Cédula,Sí,Sí,2025-02-03,No,
DOC-0139-2,139,Denuncia Fiscalía,Sí,Sí,2025-02-03,No,
DOC-0139-3,139,Informe Policial,Sí,Sí,2025-02-03,No,
DOC-0139-4,139,Factura de Taller/Clínica,Sí,Sí,2025-02-01,No,
DOC-0139-5,139,Formulario de Reclamo,Sí,Sí,2025-01-30,No,
DOC-0140-1,140,Copia de Cédula,Sí,Sí,2025-02-19,No,
DOC-0140-2,140,Denuncia Fiscalía,Sí,Sí,2025-02-19,No,
DOC-0140-3,140,Informe Policial,Sí,Sí,2025-02-23,No,
DOC-0140-4,140,Factura de Taller/Clínica,Sí,Sí,2025-02-23,No,
DOC-0140-5,140,Formulario de Reclamo,Sí,Sí,2025-02-19,No,
DOC-0141-1,141,Copia de Cédula,Sí,Sí,2025-01-19,No,
DOC-0141-2,141,Denuncia Fiscalía,Sí,Sí,2025-01-22,No,
DOC-0141-3,141,Informe Policial,Sí,Sí,2025-01-23,No,
DOC-0141-4,141,Factura de Taller/Clínica,Sí,Sí,2025-01-20,No,
DOC-0141-5,141,Formulario de Reclamo,Sí,Sí,2025-01-19,No,
DOC-0142-1,142,Copia de Cédula,Sí,Sí,2025-01-21,No,
DOC-0142-2,142,Denuncia Fiscalía,Sí,Sí,2025-01-19,No,
