id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-364055,ASEG-100350,Vehículos,2024-09-17,2025-09-17,1488.26,10412.45,500.0,Broker,Azogues,Expirada
POL-521854,ASEG-100243,Vehículos,2024-10-24,2025-10-24,1096.39,26230.91,1000.0,Broker,Machala,Expirada
POL-737252,ASEG-100329,Vehículos,2024-12-27,2025-12-27,1215.36,79281.65,2000.0,Banca Seguros,Loja,Expirada
POL-344480,ASEG-100442,Vehículos,2025-01-17,2026-01-17,1482.57,88895.97,2000.0,Web Aseguradora,Zamora,Expirada
POL-898519,ASEG-100256,Vehículos,2024-08-23,2025-08-23,954.18,32791.56,1000.0,Web Aseguradora,Cuenca,Expirada
POL-957816,ASEG-100261,Vehículos,2025-01-15,2026-01-15,1193.4,84422.45,2000.0,Broker,Cuenca,Expirada
POL-175960,ASEG-100191,Hogar,2024-08-31,2025-08-31,1023.11,30920.04,1000.0,Broker,Zamora,Expirada
POL-489618,ASEG-100437,Vehículos,2024-05-23,2025-05-23,1524.45,31656.49,1000.0,Agente Directo,Machala,Expirada
POL-717044,ASEG-100109,Vehículos,2024-04-26,2025-04-26,1653.32,40165.93,1000.0,Broker,Zamora,Expirada
POL-101421,ASEG-100275,Vehículos,2024-05-27,2025-05-27,1022.46,31216.64,1000.0,Web Aseguradora,Machala,Expirada
POL-793948,ASEG-100107,Salud,2024-11-12,2025-11-12,1396.43,1891.87,2000.0,Web Aseguradora,Cuenca,Expirada
POL-737483,ASEG-100184,Vehículos,2024-09-15,2025-09-15,1521.55,10832.31,500.0,Broker,Machala,Expirada
POL-695117,ASEG-100052,Vehículos,2024-09-18,2025-09-18,1034.27,28871.69,1000.0,Banca Seguros,Machala,Expirada
POL-167466,ASEG-100451,Vehículos,2024-12-31,2025-12-31,1255.35,21423.58,1000.0,Banca Seguros,Loja,Expirada
POL-664732,ASEG-100163,Vehículos,2024-02-03,2025-02-02,1396.89,43304.58,2000.0,Web Aseguradora,Loja,Expirada
POL-143038,ASEG-100008,Vehículos,2025-02-07,2026-02-07,795.31,15715.43,500.0,Banca Seguros,Loja,Expirada
POL-979963,ASEG-100252,Vehículos,2024-04-18,2025-04-18,982.22,19235.27,500.0,Broker,Loja,Expirada
POL-467841,ASEG-100074,Vehículos,2024-07-23,2025-07-23,1074.07,19476.28,500.0,Banca Seguros,Zamora,Expirada
POL-219028,ASEG-100014,Vehículos,2024-01-09,2025-01-08,1311.3,41860.31,1000.0,Web Aseguradora,Zamora,Expirada
POL-130156,ASEG-100112,Vehículos,2024-04-05,2025-04-05,1277.12,63361.17,2000.0,Agente Directo,Loja,Expirada
POL-762951,ASEG-100452,Vehículos,2024-03-23,2025-03-23,1388.62,10250.14,500.0,Web Aseguradora,Cuenca,Expirada
POL-376879,ASEG-100373,Vehículos,2024-11-09,2025-11-09,1406.52,39188.14,1000.0,Web Aseguradora,Loja,Expirada
POL-599031,ASEG-100417,Salud,2024-11-14,2025-11-14,1558.29,3149.61,500.0,Broker,Azogues,Expirada
POL-676255,ASEG-100269,Vehículos,2024-06-13,2025-06-13,1132.47,34856.27,1000.0,Agente Directo,Azogues,Expirada
POL-985446,ASEG-100112,Vehículos,2024-05-08,2025-05-08,1896.91,82001.21,2000.0,Banca Seguros,Loja,Expirada
POL-884180,ASEG-100219,Vehículos,2024-12-02,2025-12-02,1143.46,21679.75,500.0,Banca Seguros,Cuenca,Expirada
POL-571462,ASEG-100271,Hogar,2024-09-20,2025-09-20,1285.42,24819.67,500.0,Agente Directo,Azogues,Expirada
POL-815883,ASEG-100156,Vehículos,2024-03-30,2025-03-30,1305.26,58000.73,2000.0,Agente Directo,Cuenca,Expirada
POL-258265,ASEG-100053,Vehículos,2024-08-29,2025-08-29,1073.83,42432.16,1000.0,Banca Seguros,Cuenca,Expirada
POL-569714,ASEG-100383,Vehículos,2025-01-10,2026-01-10,1051.67,49433.46,1000.0,Web Aseguradora,Loja,Expirada
POL-180008,ASEG-100133,Vehículos,2024-06-28,2025-06-28,1387.35,30301.82,1000.0,Agente Directo,Azogues,Expirada
POL-633375,ASEG-100191,Vehículos,2024-09-21,2025-09-21,1083.64,21399.31,500.0,Web Aseguradora,Zamora,Expirada
POL-556538,ASEG-100222,Vehículos,2025-01-04,2026-01-04,1851.78,34122.52,1000.0,Banca Seguros,Cuenca,Expirada
POL-669501,ASEG-100486,Vehículos,2024-09-18,2025-09-18,1270.29,16999.32,500.0,Agente Directo,Zamora,Expirada
POL-963761,ASEG-100236,Salud,2024-08-24,2025-08-24,1459.99,3551.71,500.0,Banca Seguros,Loja,Expirada
POL-753005,ASEG-100492,Vehículos,2024-09-12,2025-09-12,1253.44,49098.92,2000.0,Broker,Machala,Expirada
POL-454758,ASEG-100009,Vehículos,2024-04-22,2025-04-22,1142.48,27874.74,1000.0,Agente Directo,Loja,Expirada
POL-698589,ASEG-100379,Vehículos,2024-07-31,2025-07-31,1188.45,40083.23,1000.0,Banca Seguros,Azogues,Expirada
POL-330119,ASEG-100365,Vehículos,2024-12-07,2025-12-07,1125.4,23023.19,1000.0,Agente Directo,Cuenca,Expirada
POL-164464,ASEG-100388,Vehículos,2024-07-24,2025-07-24,1294.41,11468.0,500.0,Broker,Loja,Expirada
POL-927354,ASEG-100394,Vehículos,2024-07-09,2025-07-09,1459.5,17335.75,500.0,Banca Seguros,Machala,Expirada
POL-231508,ASEG-100138,Vehículos,2024-10-23,2025-10-23,1367.99,22765.99,500.0,Broker,Loja,Expirada
POL-272910,ASEG-100344,Vehículos,2024-05-22,2025-05-22,1594.37,13559.27,500.0,Banca Seguros,Loja,Expirada
POL-305758,ASEG-100442,Vehículos,2024-11-15,2025-11-15,1035.99,15664.16,500.0,Agente Directo,Zamora,Expirada
POL-950542,ASEG-100431,Vehículos,2024-07-21,2025-07-21,911.53,23868.01,500.0,Agente Directo,Machala,Expirada
POL-291544,ASEG-100109,Vehículos,2024-04-02,2025-04-02,1319.97,22562.52,500.0,Banca Seguros,Zamora,Expirada
POL-388616,ASEG-100441,Salud,2024-12-02,2025-12-02,1391.63,789.19,2000.0,Web Aseguradora,Machala,Expirada
POL-577992,ASEG-100226,Vehículos,2024-07-09,2025-07-09,915.41,24870.77,500.0,Banca Seguros,Loja,Expirada
POL-342830,ASEG-100193,Vehículos,2025-01-25,2026-01-25,1468.82,35484.37,1000.0,Agente Directo,Cuenca,Expirada
POL-491170,ASEG-100113,Vehículos,2024-06-08,2025-06-08,1412.76,20768.86,500.0,Broker,Machala,Expirada
POL-175553,ASEG-100016,Vehículos,2024-09-11,2025-09-11,1588.26,12817.42,500.0,Broker,Zamora,Expirada
POL-439341,ASEG-100141,Vehículos,2025-02-11,2026-02-11,1140.91,43780.02,1000.0,Agente Directo,Cuenca,Expirada
POL-221186,ASEG-100327,Vehículos,2024-06-20,2025-06-20,1517.54,46282.45,1000.0,Agente Directo,Azogues,Expirada
POL-868031,ASEG-100125,Vehículos,2024-07-09,2025-07-09,912.29,69566.92,2000.0,Banca Seguros,Machala,Expirada
POL-844117,ASEG-100176,Vehículos,2024-12-19,2025-12-19,1144.3,73316.84,2000.0,Web Aseguradora,Loja,Expirada
POL-744557,ASEG-100132,Vehículos,2024-06-20,2025-06-20,1281.43,37613.67,1000.0,Banca Seguros,Azogues,Expirada
POL-159536,ASEG-100116,Vehículos,2024-07-09,2025-07-09,1101.85,40019.34,2000.0,Web Aseguradora,Azogues,Expirada
POL-727109,ASEG-100371,Vehículos,2024-07-26,2025-07-26,1082.1,93386.28,2000.0,Banca Seguros,Cuenca,Expirada
POL-155604,ASEG-100247,Salud,2024-01-29,2025-01-28,1185.44,1645.99,500.0,Broker,Cuenca,Expirada
POL-608443,ASEG-100270,Vehículos,2024-12-11,2025-12-11,1175.07,64586.02,2000.0,Banca Seguros,Cuenca,Expirada
POL-117862,ASEG-100224,Vehículos,2024-10-29,2025-10-29,979.26,45123.94,2000.0,Banca Seguros,Zamora,Expirada
POL-991553,ASEG-100305,Vehículos,2024-11-02,2025-11-02,920.81,21812.47,500.0,Agente Directo,Zamora,Expirada
POL-727443,ASEG-100450,Vehículos,2024-09-04,2025-09-04,922.85,23286.72,500.0,Web Aseguradora,Loja,Expirada
POL-378587,ASEG-100054,Vehículos,2024-08-27,2025-08-27,1107.59,61909.81,2000.0,Agente Directo,Loja,Expirada
POL-420948,ASEG-100326,Vehículos,2025-01-18,2026-01-18,1272.46,11395.45,500.0,Web Aseguradora,Azogues,Expirada
POL-457188,ASEG-100397,Vehículos,2024-02-07,2025-02-06,1340.24,29291.29,1000.0,Agente Directo,Azogues,Expirada
POL-118236,ASEG-100249,Hogar,2024-11-02,2025-11-02,1648.0,41755.31,1000.0,Banca Seguros,Zamora,Expirada
POL-987524,ASEG-100203,Vehículos,2024-11-26,2025-11-26,1381.14,21698.78,500.0,Web Aseguradora,Machala,Expirada
POL-490596,ASEG-100141,Vehículos,2024-06-07,2025-06-07,1198.44,24285.21,500.0,Broker,Cuenca,Expirada
POL-524215,ASEG-100362,Vehículos,2024-11-04,2025-11-04,951.27,45983.38,2000.0,Banca Seguros,Cuenca,Expirada
POL-913464,ASEG-100289,Salud,2024-12-18,2025-12-18,1341.24,2338.54,2000.0,Broker,Cuenca,Expirada
POL-398484,ASEG-100360,Vehículos,2025-01-05,2026-01-05,1177.57,94513.26,2000.0,Web Aseguradora,Zamora,Expirada
POL-752504,ASEG-100330,Vehículos,2024-05-16,2025-05-16,1055.09,23908.58,1000.0,Agente Directo,Loja,Expirada
POL-449263,ASEG-100388,Vehículos,2024-01-12,2025-01-11,1479.48,15063.38,500.0,Banca Seguros,Loja,Expirada
POL-844007,ASEG-100331,Vehículos,2024-10-25,2025-10-25,1827.38,68975.75,2000.0,Banca Seguros,Cuenca,Expirada
POL-686522,ASEG-100195,Vehículos,2024-09-26,2025-09-26,1169.62,11631.0,500.0,Agente Directo,Azogues,Expirada
POL-670142,ASEG-100449,Vehículos,2024-01-02,2025-01-01,1516.34,21424.88,500.0,Web Aseguradora,Cuenca,Expirada
POL-607687,ASEG-100404,Vehículos,2024-10-05,2025-10-05,1270.21,98283.39,2000.0,Agente Directo,Machala,Expirada
POL-967713,ASEG-100442,Vehículos,2024-05-23,2025-05-23,809.11,19288.65,500.0,Broker,Zamora,Expirada
POL-291902,ASEG-100484,Vehículos,2024-08-22,2025-08-22,1115.81,43735.54,1000.0,Web Aseguradora,Azogues,Expirada
POL-149839,ASEG-100171,Vehículos,2024-04-30,2025-04-30,1457.65,25423.66,1000.0,Broker,Azogues,Expirada
POL-840225,ASEG-100150,Vehículos,2024-01-24,2025-01-23,1041.36,48416.3,1000.0,Web Aseguradora,Zamora,Expirada
POL-643226,ASEG-100458,Salud,2024-11-16,2025-11-16,1693.83,428.42,1000.0,Broker,Loja,Expirada
POL-535879,ASEG-100300,Vehículos,2025-01-20,2026-01-20,1685.69,29995.45,1000.0,Banca Seguros,Cuenca,Expirada
POL-746630,ASEG-100221,Vehículos,2024-12-21,2025-12-21,1054.92,11971.35,500.0,Agente Directo,Machala,Expirada
POL-598308,ASEG-100304,Vehículos,2025-01-08,2026-01-08,1333.97,75993.74,2000.0,Banca Seguros,Loja,Expirada
POL-720356,ASEG-100480,Hogar,2024-05-22,2025-05-22,1013.61,43091.87,1000.0,Web Aseguradora,Cuenca,Expirada
POL-724752,ASEG-100338,Vehículos,2024-06-14,2025-06-14,958.3,10026.66,500.0,Agente Directo,Cuenca,Expirada
POL-148498,ASEG-100107,Vehículos,2024-12-17,2025-12-17,1112.04,77728.65,2000.0,Web Aseguradora,Cuenca,Expirada
POL-110122,ASEG-100280,Vehículos,2024-12-04,2025-12-04,1206.26,69485.41,2000.0,Agente Directo,Zamora,Expirada
POL-281388,ASEG-100023,Vehículos,2024-06-26,2025-06-26,763.67,24041.08,1000.0,Web Aseguradora,Cuenca,Expirada
POL-728600,ASEG-100360,Vehículos,2024-12-24,2025-12-24,1042.56,18212.59,500.0,Broker,Zamora,Expirada
POL-231548,ASEG-100070,Vehículos,2024-12-22,2025-12-22,1263.48,67494.86,2000.0,Banca Seguros,Zamora,Expirada
POL-531160,ASEG-100014,Vehículos,2024-08-22,2025-08-22,1006.99,24873.85,500.0,Banca Seguros,Zamora,Expirada
POL-889003,ASEG-100262,Salud,2024-10-25,2025-10-25,1328.26,2370.85,1000.0,Banca Seguros,Loja,Expirada
POL-193213,ASEG-100065,Vehículos,2024-09-29,2025-09-29,1250.08,36915.86,1000.0,Agente Directo,Machala,Expirada
POL-557218,ASEG-100451,Vehículos,2024-05-29,2025-05-29,982.7,19523.28,500.0,Agente Directo,Loja,Expirada
POL-125591,ASEG-100042,Vehículos,2024-06-12,2025-06-12,1412.06,36100.73,1000.0,Banca Seguros,Azogues,Expirada
POL-227244,ASEG-100236,Vehículos,2024-12-22,2025-12-22,1066.7,87279.18,2000.0,Broker,Loja,Expirada
POL-791425,ASEG-100012,Vehículos,2024-05-28,2025-05-28,1585.54,79466.65,2000.0,Broker,Loja,Expirada
POL-354455,ASEG-100342,Vehículos,2024-12-17,2025-12-17,1416.08,23107.06,1000.0,Agente Directo,Zamora,Expirada
POL-601042,ASEG-100325,Vehículos,2024-08-05,2025-08-05,1246.03,11501.31,500.0,Banca Seguros,Azogues,Expirada
POL-433663,ASEG-100053,Vehículos,2024-07-21,2025-07-21,1356.64,53349.05,2000.0,Banca Seguros,Cuenca,Expirada
POL-471938,ASEG-100471,Vehículos,2024-09-05,2025-09-05,1387.7,44248.5,2000.0,Banca Seguros,Machala,Expirada
POL-564654,ASEG-100179,Vehículos,2024-08-03,2025-08-03,1004.14,29663.57,1000.0,Banca Seguros,Zamora,Expirada
POL-645723,ASEG-100143,Vehículos,2024-05-25,2025-05-25,1107.07,13696.85,500.0,Agente Directo,Zamora,Expirada
POL-573572,ASEG-100385,Salud,2024-04-23,2025-04-23,1429.96,1862.45,500.0,Agente Directo,Azogues,Expirada
POL-437960,ASEG-100226,Vehículos,2024-11-19,2025-11-19,1074.99,33432.17,1000.0,Broker,Loja,Expirada
POL-649800,ASEG-100373,Vehículos,2024-07-02,2025-07-02,1007.0,46293.02,1000.0,Agente Directo,Loja,Expirada
POL-544225,ASEG-100196,Vehículos,2024-07-09,2025-07-09,1052.85,21450.23,500.0,Broker,Machala,Expirada
POL-390256,ASEG-100405,Vehículos,2024-09-17,2025-09-17,1200.33,37295.21,1000.0,Agente Directo,Loja,Expirada
POL-488597,ASEG-100244,Vehículos,2024-10-13,2025-10-13,1343.0,31129.83,1000.0,Web Aseguradora,Azogues,Expirada
POL-133889,ASEG-100273,Vehículos,2024-07-27,2025-07-27,1441.6,81736.61,2000.0,Agente Directo,Zamora,Expirada
POL-931901,ASEG-100185,Vehículos,2024-01-21,2025-01-20,1433.42,37562.59,1000.0,Broker,Cuenca,Expirada
POL-769475,ASEG-100271,Vehículos,2024-11-20,2025-11-20,1368.57,47492.14,2000.0,Banca Seguros,Azogues,Expirada
POL-844062,ASEG-100035,Vehículos,2024-12-31,2025-12-31,862.19,14311.4,500.0,Banca Seguros,Cuenca,Expirada
POL-844129,ASEG-100097,Vehículos,2024-05-26,2025-05-26,871.46,21723.29,500.0,Agente Directo,Zamora,Expirada
POL-732169,ASEG-100403,Vehículos,2024-06-08,2025-06-08,1863.04,24044.24,500.0,Web Aseguradora,Azogues,Expirada
POL-221854,ASEG-100154,Salud,2024-11-23,2025-11-23,1181.64,557.57,2000.0,Agente Directo,Loja,Expirada
POL-776950,ASEG-100357,Vehículos,2024-11-26,2025-11-26,1060.74,31905.11,1000.0,Agente Directo,Loja,Expirada
POL-291006,ASEG-100336,Vehículos,2024-06-02,2025-06-02,951.56,14041.49,500.0,Agente Directo,Cuenca,Expirada
POL-845751,ASEG-100441,Vehículos,2024-10-02,2025-10-02,1533.71,21146.73,500.0,Broker,Machala,Expirada
POL-889764,ASEG-100261,Vehículos,2024-11-13,2025-11-13,1200.09,28718.24,1000.0,Web Aseguradora,Cuenca,Expirada
POL-929306,ASEG-100003,Vehículos,2025-02-16,2026-02-16,1093.83,20266.47,500.0,Agente Directo,Machala,Expirada
POL-515457,ASEG-100065,Vehículos,2024-12-12,2025-12-12,988.93,25712.02,1000.0,Web Aseguradora,Machala,Expirada
POL-556270,ASEG-100413,Vehículos,2024-06-10,2025-06-10,1331.94,43536.79,1000.0,Banca Seguros,Loja,Expirada
POL-908935,ASEG-100105,Hogar,2024-09-08,2025-09-08,1361.45,40982.9,1000.0,Banca Seguros,Loja,Expirada
POL-525862,ASEG-100351,Vehículos,2024-07-05,2025-07-05,1188.51,75180.91,2000.0,Web Aseguradora,Cuenca,Expirada
POL-490514,ASEG-100418,Vehículos,2024-05-16,2025-05-16,1101.83,73160.47,2000.0,Agente Directo,Cuenca,Expirada
POL-774895,ASEG-100254,Vehículos,2024-10-30,2025-10-30,840.95,25447.31,1000.0,Banca Seguros,Azogues,Expirada
POL-974522,ASEG-100020,Salud,2024-05-14,2025-05-14,1503.21,3475.78,1000.0,Web Aseguradora,Loja,Expirada
POL-669809,ASEG-100060,Vehículos,2024-10-20,2025-10-20,1722.5,42093.57,1000.0,Web Aseguradora,Zamora,Expirada
POL-182953,ASEG-100253,Vehículos,2024-06-17,2025-06-17,944.03,24959.81,500.0,Agente Directo,Loja,Expirada
POL-836349,ASEG-100103,Vehículos,2024-01-11,2025-01-10,1453.61,69750.52,2000.0,Banca Seguros,Zamora,Expirada
POL-591269,ASEG-100324,Vehículos,2025-01-06,2026-01-06,1672.88,15482.43,500.0,Banca Seguros,Loja,Expirada
POL-550127,ASEG-100496,Vehículos,2024-09-26,2025-09-26,1248.05,41839.96,1000.0,Web Aseguradora,Machala,Expirada
POL-663190,ASEG-100141,Vehículos,2024-06-21,2025-06-21,1564.43,15319.85,500.0,Agente Directo,Cuenca,Expirada
POL-109392,ASEG-100296,Vehículos,2024-12-23,2025-12-23,1280.88,32499.19,1000.0,Agente Directo,Cuenca,Expirada
POL-215278,ASEG-100156,Vehículos,2024-12-07,2025-12-07,722.66,10383.11,500.0,Agente Directo,Cuenca,Expirada
POL-674570,ASEG-100298,Vehículos,2024-10-21,2025-10-21,1235.14,29990.92,1000.0,Agente Directo,Azogues,Expirada
POL-681486,ASEG-100161,Vehículos,2024-09-05,2025-09-05,1347.04,27370.01,1000.0,Banca Seguros,Loja,Expirada
POL-941851,ASEG-100168,Vehículos,2024-08-06,2025-08-06,1310.8,48110.53,1000.0,Web Aseguradora,Loja,Expirada
POL-186934,ASEG-100392,Salud,2024-10-23,2025-10-23,1436.79,2168.12,1000.0,Banca Seguros,Loja,Expirada
POL-918516,ASEG-100464,Vehículos,2024-12-23,2025-12-23,1383.49,14994.51,500.0,Broker,Machala,Expirada
POL-533940,ASEG-100255,Vehículos,2024-10-21,2025-10-21,1356.92,41753.91,2000.0,Broker,Azogues,Expirada
POL-556080,ASEG-100485,Vehículos,2024-11-06,2025-11-06,766.19,21113.79,1000.0,Banca Seguros,Cuenca,Expirada
